userId,movieId,rating,timestamp
10,765,4,978230330
10,3471,5,978226231
10,2746,5,978228307
10,1009,5,979168267
10,1947,5,978226805
10,1948,4,978224400
10,333,3,978228911
10,260,5,979168077
10,3114,4,978225759
10,2312,5,978224549
10,339,5,979167945
10,1513,3,978230230
10,2316,4,978229666
10,1441,5,978228451
10,1517,3,978227961
10,1371,4,978229517
10,2174,5,978227669
10,1372,4,978228288
10,912,3,978225708
10,913,3,978225900
10,1374,4,979168160
10,914,5,978226805
10,1375,4,978228212
10,915,5,978227215
10,1376,4,979168132
10,1377,3,978229894
10,916,5,979168424
10,918,5,978227215
10,919,5,978225561
10,1012,3,978227462
10,3481,4,978225050
10,2826,4,978230540
10,3629,3,978225428
10,1015,3,978230923
10,1016,5,978229171
10,1954,3,978225735
10,1019,4,978227763
10,1884,2,978229772
10,3489,4,979168295
10,1959,5,978230330
10,344,4,978229343
10,24,3,978230586
10,2321,4,978227336
10,275,4,979776321
10,2324,5,978226287
10,2252,5,980638688
10,277,3,978226147
10,1380,5,978229336
10,920,5,978227029
10,923,3,980638575
10,924,3,979168183
10,3701,3,978227871
10,3702,3,978226103
10,780,5,978228625
10,3703,2,978226805
10,1387,3,978225952
10,926,4,978226212
10,3704,2,978228364
10,1020,3,978228726
10,784,3,978230946
10,858,3,978224375
10,1022,5,979775689
10,2762,5,978225541
10,1023,5,979775485
10,1961,5,979775330
10,1025,4,978228074
10,2693,5,980638633
10,1028,5,978226068
10,1967,5,978227442
10,351,4,978229562
10,32,5,979168160
10,282,5,978229716
10,356,5,978226833
10,357,5,979167887
10,2405,4,978230754
10,2407,5,979168184
10,2336,5,978226165
10,3066,2,978226866
10,2193,5,979168295
10,932,2,979167985
10,1394,3,979168401
10,938,4,978229273
10,1101,4,978228153
10,1030,3,978230946
10,2770,4,978230253
10,1031,4,978228546
10,1104,4,978227263
10,1032,4,978228428
10,2918,5,978225922
10,1035,5,979775485
10,435,4,978229498
10,364,4,978226698
10,292,4,978228798
10,367,4,979168267
10,3072,4,978228930
10,368,4,978227003
10,48,4,978230090
10,1544,4,978224749
10,1617,3,979775159
10,943,4,978227166
10,3723,4,978226896
10,1042,5,978228601
10,2858,3,978224627
10,370,3,978229389
10,2423,5,978228930
10,3153,2,978229791
10,2424,5,978229666
10,3155,5,978224705
10,2355,4,978226500
10,3086,4,978227574
10,3087,5,978226500
10,953,5,978226474
10,954,5,978225922
10,3809,5,978228451
10,3591,5,978228525
10,2863,4,978226443
10,1124,5,978229075
10,3593,4,979776253
10,2791,4,978224705
10,1125,4,978229562
10,520,4,978230923
10,3668,4,979167795
10,1127,4,979168108
10,2795,3,979168510
10,1129,4,979168210
10,2797,5,979168267
10,1059,5,979168008
10,2501,5,978226402
10,527,4,979775615
10,2431,5,978229147
10,62,5,978227051
10,1704,5,980638575
10,3309,3,979775054
10,1633,4,978229266
10,2436,5,978229227
10,2291,4,978226896
10,3095,4,978226212
10,2294,4,978227625
10,3097,5,978226951
10,1566,3,978230330
10,1639,2,979167795
10,3099,3,978230170
10,3812,4,978229959
10,2000,5,978226319
10,963,5,978227669
10,2001,4,978227669
10,1200,5,979168160
10,2002,4,978229562
10,1201,2,978225853
10,2003,4,978227807
10,3671,4,978226287
10,1203,3,979775159
10,2005,4,978229459
10,1204,4,978225456
10,2006,3,979167842
10,969,3,979167867
10,2872,4,978226186
10,3675,5,978224779
10,2946,3,979168591
10,898,4,979167630
10,2009,4,979168210
10,2874,5,978227188
10,899,4,979167758
10,1135,4,978229435
10,2948,4,978227166
10,1136,4,979168424
10,539,5,978227239
10,2371,4,978227625
10,3247,4,978227481
10,3174,4,978228364
10,3175,5,979168132
10,2375,4,978230090
10,1573,5,978229389
10,104,3,978227551
10,2378,3,978230187
10,971,5,978227551
10,2011,4,978228118
10,3751,5,978224549
10,1210,4,978224400
10,2012,5,978228174
10,2015,5,978228601
10,1214,4,978225800
10,1215,4,978225824
10,2018,4,978227993
10,1073,5,979168267
10,3688,3,978230022
10,2959,3,978226165
10,541,5,978225630
10,542,4,978230386
10,1148,5,978225541
10,543,4,978228848
10,1079,5,978225800
10,3252,3,978228727
10,1721,3,979167842
10,3254,3,978230540
10,3255,4,978227143
10,2453,4,978228798
10,110,4,978225853
10,1580,5,978226401
10,1653,5,978227239
10,2529,4,978226866
10,1654,5,979168346
10,3259,5,978228644
10,1583,4,978230461
10,1584,5,979168108
10,3189,4,978225033
10,116,3,979775053
10,1586,4,978229979
10,2021,4,979168295
10,1220,4,978227912
10,1221,3,980638633
10,1223,5,979168470
10,1225,4,979775131
10,1080,5,978225824
10,2967,4,978227848
10,2968,4,979168160
10,551,3,978224549
10,1084,4,978226698
10,3699,5,978226866
10,480,4,978224705
10,1088,5,978227300
10,2530,3,978230586
10,3408,4,978225070
10,3264,3,978230671
10,3194,4,978226349
10,2393,4,978228074
10,3198,3,978226212
10,2396,5,979167660
10,2398,5,979775266
10,2100,5,978226739
10,2399,4,978224821
10,1302,5,978225779
10,1230,4,978226968
10,2105,5,979168309
10,1304,3,979168618
10,2033,3,978224675
10,1233,4,979775521
10,2108,5,979167867
10,1234,4,978225630
10,1307,5,978226546
10,2109,4,978229007
10,1091,3,978229753
10,1097,5,979168108
10,2470,5,978228118
10,2617,4,978227696
10,3347,5,979775575
10,203,4,978230426
10,1676,4,978229028
10,208,4,978230132
10,2111,4,978228798
10,2040,4,978227003
10,2041,3,978227300
10,2115,5,978227934
10,1240,5,979775448
10,3928,4,978228307
10,2043,5,978228989
10,1243,5,978227300
10,2045,3,978228575
10,2046,4,978228966
10,2047,4,978229459
10,1247,3,979167795
10,2049,5,978229624
26,3421,3,978141452
26,3422,3,978271825
26,1179,4,978274105
26,3423,3,978147079
26,719,3,978271742
26,2622,3,978275603
26,648,3,978139685
26,3426,3,978271666
26,2628,2,978143313
26,1682,5,978138796
26,3287,2,978140681
26,2558,3,978271539
26,216,2,978145295
26,217,3,978271309
26,1689,2,978140284
26,2053,1,978145681
26,2054,3,978143348
26,3500,2,978144939
26,2059,1,978139535
26,724,3,978145618
26,3501,3,978141118
26,3502,4,978142789
26,2700,1,978141688
26,1259,5,978141478
26,1186,3,978272167
26,2701,2,978272041
26,3506,4,978273150
26,3360,5,978146594
26,3361,4,978146559
26,3362,2,978272609
26,2706,3,978139135
26,585,2,978139966
26,586,2,978140049
26,1833,4,978139735
26,587,3,978138656
26,588,3,978142422
26,589,3,978271900
26,1,3,978130703
26,3,2,978140022
26,4,3,978145310
26,5,5,978144881
26,7,4,978141783
26,2134,2,978141783
26,2137,3,978273028
26,1409,2,978141204
26,804,4,978145105
26,1265,4,978140876
26,1196,2,978143174
26,736,3,978139735
26,3441,4,978146812
26,2712,3,978139371
26,1198,3,978146540
26,592,3,978146876
26,593,3,978130429
26,2716,2,978146800
26,595,3,978273930
26,597,4,978138759
26,3448,2,978142647
26,1917,4,978140139
26,303,3,978145330
26,231,1,978139639
26,160,3,978272412
26,1777,2,978139056
26,234,3,978140049
26,161,4,978138982
26,1779,3,978145280
26,236,3,978271538
26,237,3,978271539
26,168,4,978141233
26,2144,3,978141583
26,2145,3,978140971
26,1270,3,978271309
26,2146,5,978141178
26,1271,3,978144677
26,1347,2,978146940
26,818,1,978140541
26,3450,2,978139209
26,673,2,978140454
26,3525,3,978146940
26,3526,5,978141602
26,2724,3,978140173
26,1923,3,978138670
26,3528,3,978142812
26,1784,5,978384872
26,315,3,978145667
26,317,2,978143330
26,318,4,978130703
26,248,2,978140284
26,1422,3,978139827
26,2154,3,978271624
26,2081,4,978140997
26,1425,2,978144977
26,2082,3,978140049
26,1285,3,978146649
26,2802,4,978141204
26,2805,3,978145407
26,3608,1,978141896
26,3100,3,978138682
26,3101,4,978146800
26,252,4,978141219
26,2302,3,978141688
26,185,3,978276085
26,3108,2,978274244
26,3039,3,978271918
26,902,4,978273268
26,830,2,978140333
26,1291,3,978146574
26,832,2,978274244
26,762,3,978145597
26,3614,4,978275316
26,1298,2,978146940
26,765,3,978145506
26,3543,5,978141633
26,1003,2,978271488
26,694,3,978146288
26,2746,1,978146876
26,1947,3,978142952
26,1876,5,978275083
26,333,1,978145560
26,260,3,978271884
26,11,3,978271282
26,261,2,978274244
26,3040,3,978271692
26,337,1,978130782
26,3114,3,978141494
26,2312,4,978146619
26,16,4,978275215
26,2313,3,978271461
26,339,3,978139421
26,267,2,978140520
26,195,3,978271857
26,2316,4,978140082
26,2243,5,978146718
26,2245,3,978141664
26,1370,3,978139015
26,1517,1,978142451
26,198,4,978274312
26,2247,2,978147012
26,2174,1,978141688
26,2248,3,978142861
26,1376,1,978143197
26,2822,3,978141288
26,3552,3,978271401
26,1013,3,978273355
26,1015,3,978139894
26,1880,3,978140311
26,2683,1,978385333
26,1954,3,978272643
26,1955,3,978273004
26,412,5,978144309
26,1883,2,978144324
26,413,2,978139790
26,2759,2,978139536
26,1957,3,978146686
26,3489,3,978271603
26,1958,3,978142912
26,416,3,978146104
26,344,1,978140097
26,1888,3,978139827
26,2321,5,978139101
26,276,3,978140162
26,278,3,978145631
26,3056,3,978145836
26,1380,4,978141896
26,1381,2,978142672
26,2259,3,978141339
26,1457,4,978276041
26,852,4,978139520
26,780,3,978144236
26,3703,2,978143197
26,1387,3,978272215
26,1388,2,978273171
26,3705,3,978142486
26,3707,4,978142043
26,1020,3,978271421
26,784,1,978139991
26,2906,4,978146047
26,1021,2,978140454
26,3638,2,978273135
26,1961,4,978146540
26,788,1,978141204
26,1028,1,978142738
26,1966,4,978138630
26,350,3,978144538
26,424,3,978145105
26,1968,4,978141494
26,3130,3,978146180
26,2403,3,978146985
26,429,1,978140438
26,356,5,978138642
26,3206,4,978141354
26,2404,3,978147180
26,2406,3,978141079
26,3063,3,978140187
26,2407,3,978141664
26,2261,3,978146800
26,38,2,978145985
26,2335,2,978140566
26,2262,5,978384764
26,39,3,978271401
26,2409,4,978273066
26,1461,2,978145736
26,1608,4,978144324
26,1463,2,978145597
26,1390,2,978145310
26,2266,3,978142510
26,1391,1,978145944
26,2268,4,978138575
26,1393,5,978140863
26,2269,3,978271640
26,1394,5,978141439
26,1100,2,978141233
26,1101,4,978140997
26,2915,4,978130465
26,2916,4,978144159
26,2918,3,978141583
26,500,3,978138871
26,1035,2,978273268
26,432,2,978145481
26,3210,3,978271488
26,2779,3,978271603
26,361,4,978275709
26,435,3,978140370
26,2411,4,978147114
26,364,3,978271665
26,2412,2,978146047
26,2340,4,978141178
26,45,5,978275432
26,1541,3,978140139
26,368,2,978139503
26,3219,3,978275185
26,48,3,978141288
26,2418,2,978146974
26,1544,3,978140344
26,3584,4,978147104
26,511,5,978130485
26,2858,4,978130715
26,440,3,978140997
26,441,2,978142561
26,370,1,978140333
26,517,3,978271809
26,518,1,978140071
26,445,1,978139936
26,2420,3,978146923
26,3152,5,978272609
26,2423,2,978141566
26,2424,3,978141008
26,2352,5,978141602
26,377,4,978140997
26,3082,4,978144939
26,378,4,978144788
26,3156,5,978144677
26,1625,3,978271571
26,2355,3,978138608
26,2429,3,978145526
26,1556,2,978141377
26,1485,1,978139220
26,3809,3,978141913
26,3590,3,978273135
26,3591,3,978141721
26,2791,1,978141700
26,1126,1,978140254
26,2794,2,978147128
26,2795,2,978141602
26,450,2,978144498
26,1994,2,978146835
26,524,5,978138560
26,2797,3,978143298
26,2798,1,978146047
26,380,3,978271918
26,1997,3,978140772
26,454,5,978139258
26,381,3,978142952
26,455,2,978140530
26,529,4,978130782
26,62,4,978143951
26,1703,2,978271539
26,3308,5,978146900
26,1704,5,978130729
26,64,2,978141204
26,2291,1,978142589
26,3098,4,978146686
26,2369,2,978146955
26,1569,3,978271742
26,1498,2,978139182
26,2003,2,978146955
26,1201,2,978273280
26,2004,1,978139721
26,2942,3,978271539
26,1135,4,978141879
26,2875,3,978271871
26,605,4,978275630
26,609,3,978140566
26,463,3,978271588
26,1711,2,978139311
26,539,2,978138972
26,466,2,978139936
26,1713,3,978139991
26,1640,4,978138784
26,467,3,978144646
26,74,4,978141079
26,3173,4,978139438
26,3247,2,978276085
26,3248,2,978145803
26,1644,3,978271624
26,3249,3,978130684
26,2447,5,978138630
26,1645,3,978271448
26,2375,3,978141913
26,104,2,978138608
26,2011,4,978141820
26,2012,2,978271309
26,2950,3,978147235
26,2014,3,978273066
26,2953,2,978145709
26,2881,3,978271461
26,3684,3,978141030
26,3686,4,978275503
26,612,2,978145202
26,1073,3,978141633
26,540,3,978271857
26,3688,3,978271789
26,3689,3,978147235
26,542,3,978140370
26,471,4,978140977
26,472,3,978145453
26,1079,2,978146649
26,3252,2,978138847
26,1721,3,978144338
26,3253,2,978141649
26,1722,3,978139653
26,3254,1,978142952
26,3255,3,978271665
26,3257,4,978139867
26,2528,5,978273113
26,3259,3,978275758
26,2459,1,978273082
26,1584,3,978138705
26,2387,3,978144832
26,1586,4,978144806
26,1588,2,978142647
26,118,5,978141322
26,2020,5,978142127
26,1220,2,978271358
26,3835,3,978271421
26,3690,3,978147261
26,2890,3,978138728
26,550,3,978271900
26,1084,4,978273251
26,480,4,978130485
26,3331,3,978147180
26,1088,3,978271447
26,1801,3,978141134
26,628,3,978138886
26,3261,5,978271858
26,3408,2,978271489
26,3263,5,978139653
26,487,2,978146357
26,2463,3,978141688
26,94,3,978275270
26,95,4,978139854
26,3194,5,978271183
26,2392,2,978146155
26,1663,3,978146686
26,3268,1,978146180
26,2539,2,978139357
26,3269,3,978142615
26,122,2,978141322
26,1593,3,978271769
26,2469,5,978141095
26,125,3,978275083
26,2100,3,978141053
26,1597,2,978141204
26,1302,2,978146594
26,994,2,978273596
26,2106,3,978275538
26,3846,2,978146876
26,2109,3,978141896
26,1307,4,978140830
26,1090,3,978146594
26,1092,3,978139611
26,708,3,978144865
26,1097,2,978143197
26,491,3,978139421
26,1810,3,978139159
26,2541,5,978142080
26,3418,2,978144088
26,2470,3,978146900
26,3274,3,978139333
26,2473,3,978147163
26,499,5,978271741
26,207,5,978141306
26,1678,4,978143842
26,208,2,978144615
26,135,2,978140333
26,2111,2,978141807
26,2042,2,978145709
26,1240,4,978143197
26,1246,3,978146594
26,1247,3,978142647
48,2987,3,978059397
48,2989,3,978066164
48,719,2,978147297
48,647,3,978013413
48,648,3,978064665
48,575,3,978066979
48,1320,3,978066404
48,2050,2,978066979
48,2124,3,978063476
48,1250,5,978058818
48,2990,3,978066209
48,2126,3,978066272
48,2053,2,978147496
48,3793,3,977975395
48,2991,3,978066000
48,2054,2,977975061
48,1253,3,978148242
48,3868,3,978144893
48,2993,4,978066038
48,1254,3,978064399
48,3869,3,978145679
48,2058,3,978066104
48,1256,3,978061880
48,1183,3,978012821
48,3798,3,977975550
48,2059,3,978066863
48,1257,3,978062094
48,1259,3,978064431
48,653,3,978064862
48,585,3,978013545
48,586,4,978013933
48,588,3,977976298
48,589,4,978012485
48,1,4,977975909
48,2,3,978064964
48,5,3,978013996
48,6,4,977976243
48,3006,4,977975990
48,7,4,978013413
48,2134,2,978063300
48,1405,3,978059615
48,2135,3,978130668
48,3948,3,978145648
48,2136,3,978147119
48,1408,4,977976110
48,1262,4,978058793
48,802,3,978013952
48,3877,1,978066659
48,2067,3,978058861
48,1265,3,978012501
48,805,3,977976621
48,1266,3,977976005
48,1193,4,977975061
48,733,2,978064586
48,1196,5,978032226
48,590,3,977976066
48,1197,3,977975030
48,736,3,978064780
48,1198,5,978064399
48,592,4,978064586
48,593,4,977975743
48,594,4,978059313
48,595,3,977976188
48,596,4,978059458
48,597,3,978062354
48,599,4,978065821
48,2140,3,978032293
48,1411,4,978012501
48,2141,3,978066897
48,2144,3,978061976
48,1270,4,978032226
48,1274,4,978059313
48,2078,4,978059458
48,743,3,978146579
48,671,3,978032556
48,818,2,978147145
48,673,2,978059636
48,748,3,978148619
48,2150,3,978062594
48,1422,3,978131012
48,2152,1,977975061
48,2081,3,978062523
48,2082,3,978066921
48,2083,3,978060218
48,1282,2,978059397
48,3897,4,977975323
48,1356,2,977976188
48,1283,3,978065798
48,2087,5,978059313
48,1358,3,977976026
48,2088,3,978060218
48,1359,2,978130789
48,2089,3,978066840
48,1287,3,978064399
48,1288,3,978059792
48,829,2,978146927
48,2302,3,978062557
48,3033,4,978062988
48,3107,4,978014042
48,3034,3,978059511
48,2161,3,978064586
48,901,4,978146101
48,902,5,978065419
48,903,4,978130868
48,2093,3,978066897
48,1291,4,978064452
48,2094,3,978032556
48,832,3,978013510
48,2096,3,978059397
48,1294,4,978058841
48,835,2,978012967
48,836,3,978066530
48,838,3,978013645
48,765,2,978146742
48,2311,3,978131012
48,3114,5,977975782
48,2245,3,978062893
48,1370,3,978013046
48,910,3,978060808
48,1517,2,977976406
48,1371,2,978064813
48,2174,3,978062094
48,1372,3,978013916
48,912,5,978058793
48,1373,2,978032332
48,913,4,978130868
48,1374,3,978032248
48,914,3,978059754
48,1375,3,978032293
48,915,3,978061934
48,1376,3,978032270
48,1377,3,978063860
48,916,4,978060650
48,1378,3,978065845
48,1379,3,978065845
48,919,4,978059730
48,778,3,978013113
48,2321,3,978012882
48,3051,3,978409441
48,2324,4,977975845
48,1526,2,978147580
48,1380,3,978059946
48,920,4,978058818
48,1527,3,977976507
48,923,4,978065681
48,1457,2,978013589
48,924,4,978130884
48,1459,3,978013863
48,780,4,978013820
48,1387,4,978065922
48,926,4,978065606
48,783,3,978059615
48,858,4,978065586
48,786,3,978066388
48,788,2,978032413
48,2401,3,978065821
48,2404,2,978066574
48,1602,2,978147812
48,2405,3,978066388
48,3208,3,978146579
48,3062,3,978058841
48,2406,3,978063057
48,2334,3,978066209
48,2335,3,978146856
48,2409,3,978066272
48,1461,3,978146949
48,1608,3,977976525
48,2193,3,978064665
48,1391,2,978032413
48,2194,3,978066063
48,2268,3,978012776
48,934,3,978062523
48,1398,3,978012913
48,937,4,978145255
48,798,2,978066599
48,2410,2,978066388
48,3213,4,978012456
48,2411,2,978066555
48,2412,2,978066599
48,1610,4,977976188
48,3142,5,978060113
48,2413,4,978063655
48,3070,3,978032248
48,2414,2,978066209
48,2416,3,978145771
48,3147,4,978012517
48,1616,3,978058994
48,1617,4,977975782
48,1544,4,978064992
48,1619,4,978059022
48,1474,1,978148051
48,2278,4,977976601
48,1479,4,978066247
48,879,2,978013800
48,2421,2,978066555
48,2422,2,978066623
48,2423,4,978062924
48,2424,4,978013916
48,3081,3,978013916
48,3082,3,978066388
48,2353,3,978013748
48,2427,3,978014096
48,1625,3,978130905
48,1552,3,978066272
48,2355,4,977976209
48,1485,3,978013525
48,2288,3,978131277
48,880,2,978148815
48,1488,3,978058994
48,2501,4,977975890
48,2431,3,978146627
48,1702,2,978065216
48,1703,2,978147496
48,1704,3,977975823
48,2291,3,977976091
48,1562,2,978066623
48,3095,4,978065681
48,2294,3,977976621
48,1566,3,978059615
48,3099,3,978146514
48,2297,3,978014063
48,1569,4,978063333
48,969,3,978058818
48,899,5,978059730
48,3243,2,978063767
48,3247,2,978013589
48,3175,3,977976635
48,1644,1,978131012
48,1573,3,978013341
48,2376,3,978066140
48,104,3,978013312
48,2378,3,978147119
48,2379,2,978147784
48,107,3,978066979
48,3250,3,977976264
48,3252,3,977976371
48,2450,2,978032332
48,1721,4,977976298
48,3253,4,978062557
48,1722,3,978013682
48,3254,3,978063860
48,3255,3,977976043
48,3256,4,978012996
48,1653,4,977976487
48,1580,4,977976665
48,110,5,977975959
48,3258,3,978147069
48,2529,3,978066000
48,3259,4,978013628
48,1584,4,977976244
48,3404,5,978066336
48,2530,3,978066272
48,1801,3,978013800
48,3260,3,978012699
48,2531,3,978148619
48,3261,3,978062702
48,2532,3,978066474
48,2533,3,978066388
48,2392,2,978147580
48,2393,3,978032556
48,3269,3,978148481
48,2394,4,978013196
48,1665,2,978146692
48,2396,4,978012621
48,2399,2,978065216
48,1597,3,978066316
48,991,3,978058994
48,996,3,978065845
48,1810,3,978013366
48,3270,3,978014020
48,3418,2,977976043
48,2616,3,978066291
48,2470,3,978063213
48,2617,3,978064780
48,2546,3,978013236
48,1747,3,978062594
48,1674,3,978131157
48,2478,3,978065864
48,1676,3,978032556
48,208,4,978064780
48,3421,3,978144038
48,3424,3,978144328
48,3354,1,977975603
48,1752,2,978066474
48,2555,1,978148015
48,2628,5,978032413
48,1682,3,978012937
48,1687,3,978066316
48,1689,1,978130983
48,2701,1,978065864
48,3507,4,978062354
48,1831,2,978066474
48,2706,2,978062117
48,3363,5,978144355
48,1833,3,978066316
48,3438,3,978065177
48,1907,4,978013385
48,3439,2,978066599
48,1762,3,978066388
48,1690,3,978066388
48,1909,5,978014042
48,2567,3,978063696
48,150,4,977975909
48,1693,3,978013888
48,151,3,978013341
48,1694,2,977975959
48,2496,2,978063128
48,153,3,978064813
48,158,2,978064743
48,1911,2,978147044
48,2640,4,978064638
48,2641,3,978032310
48,2642,2,978032332
48,2643,2,978032345
48,2716,3,978062375
48,2571,5,977975858
48,2717,2,978146832
48,300,3,977976244
48,3448,3,978058923
48,1917,4,978064862
48,1772,2,978060300
48,2574,3,978147458
48,303,3,978064743
48,231,4,978013888
48,160,2,978130789
48,161,3,977976315
48,234,2,978147698
48,1777,3,978013169
48,236,3,978063800
48,1779,3,978064992
48,165,2,978012996
48,239,2,978059665
48,168,3,978064862
48,2720,1,978066682
48,3450,3,978013589
48,1920,2,978059022
48,2723,2,978064692
48,3527,3,978066016
48,1923,3,978062444
48,2581,3,978013725
48,1927,3,978058908
48,3386,4,977976315
48,3388,2,978146981
48,1784,3,977976066
48,170,3,978066355
48,316,4,978032374
48,317,2,978065177
48,318,4,977975743
48,173,2,978066599
48,2804,3,978060473
48,3608,2,978062094
48,3462,4,978060473
48,1931,3,978064399
48,2664,4,978148265
48,3396,3,978062354
48,1792,3,978066316
48,3397,3,978062623
48,3398,3,978066793
48,252,3,978146579
48,1797,4,978012620
48,256,3,978146927
48,329,3,978064743
48,185,2,978148668
48,3614,3,978145679
48,3615,3,977975473
48,3471,5,978148242
48,2815,2,978059022
48,2816,2,978059046
48,1005,2,978066979
48,2671,3,978145475
48,2817,1,978066659
48,1007,2,978066813
48,1944,4,978065349
48,2746,3,978145895
48,3476,2,978130905
48,1945,4,978065715
48,3477,3,978063264
48,1009,3,978066897
48,3479,3,978064638
48,10,4,978013024
48,260,5,978064399
48,333,3,978063860
48,1876,3,978032413
48,261,3,978013450
48,336,3,977975782
48,15,2,978066555
48,17,4,977975845
48,266,4,977976487
48,339,3,978063691
48,267,2,978147351
48,19,2,978147297
48,196,2,978148619
48,3623,5,977975494
48,3624,3,977975413
48,1010,3,978063092
48,2822,2,978130720
48,3552,4,978061880
48,1011,2,978130720
48,1013,3,978066840
48,3555,3,977975412
48,3629,4,978060543
48,3483,3,978059511
48,1015,3,978066863
48,2827,2,978148815
48,410,2,978063621
48,1016,3,978066840
48,1017,3,978066793
48,1954,2,978065974
48,2683,3,978063426
48,1882,2,978066574
48,340,3,978013952
48,413,3,978147204
48,1019,3,978064586
48,2759,3,978145679
48,3489,3,978130649
48,2687,3,977976298
48,21,3,978145556
48,344,3,978013974
48,24,3,978032413
48,346,3,978059946
48,419,2,978148015
48,276,2,978147069
48,349,4,977976351
48,277,3,978013996
48,3633,3,978066081
48,1020,2,978063213
48,3635,3,978066000
48,1021,2,978067008
48,1022,3,978059458
48,2761,4,977975804
48,2762,4,977975845
48,3638,3,978066164
48,3639,3,978065974
48,1027,4,978013800
48,1028,4,978059792
48,1892,3,978014063
48,350,3,978013888
48,423,3,978066355
48,1029,4,978059511
48,1894,2,978064964
48,3499,3,978012882
48,1968,4,978144539
48,280,3,978013216
48,32,4,977976091
48,2699,2,978063507
48,355,3,978067038
48,34,3,977975959
48,356,5,977976209
48,429,2,978147044
48,357,3,978012996
48,36,3,977975873
48,39,3,977976351
48,1100,3,978066444
48,1101,4,978066038
48,1104,4,978065641
48,2916,3,977976453
48,500,3,977976487
48,2918,4,978060880
48,1035,3,978059754
48,1036,4,978065950
48,3578,4,977975395
48,360,2,978066474
48,435,2,978147010
48,509,3,978013628
48,364,5,977976168
48,367,3,977976621
48,47,3,977976026
48,368,4,978013820
48,48,3,978059636
48,296,4,977975890
48,2921,3,978065798
48,3654,3,978058885
48,2926,2,978062623
48,1042,4,978013146
48,2857,4,978059349
48,440,3,977976371
48,513,3,978131038
48,2858,4,977975804
48,441,2,978013366
48,514,2,978145734
48,442,3,978032556
48,515,3,978012967
48,516,3,978146927
48,1049,2,978064992
48,50,4,977975743
48,372,3,978063333
48,518,2,978147496
48,374,2,978147580
48,54,2,978066953
48,376,3,978066355
48,377,3,977976209
48,379,2,978148693
48,2860,2,978146803
48,3809,2,977976548
48,3591,2,978146420
48,2863,5,978060748
48,1125,3,978061998
48,2791,4,978062117
48,520,3,978063767
48,2792,2,978146803
48,1127,4,978032226
48,2794,3,978063621
